TrackID,Predictor
205195_225598,1
205195_58395,0
205195_208301,0
205195_133594,0
205124_272503,1
205124_207840,1
205124_88272,1
205124_178614,0
205124_215251,0
205124_75756,0
205202_102547,1
205202_27740,1
205202_31765,1
205202_61826,0
205202_7845,0
205202_142408,0
205207_128672,1
205207_209918,1
205207_31317,1
205207_104713,0
205207_108342,0
205207_145730,0
205196_15839,1
205196_101464,1
205196_39460,1
205196_45085,0
205196_257410,0
205196_138809,0
205201_293310,1
205201_229589,1
205201_106788,1
205201_76477,0
205201_201221,0
205201_141895,0
205217_41843,1
205217_200034,1
205217_141686,1
205217_234502,0
205217_24878,0
205217_209949,0
205229_38390,1
205229_98535,1
205229_249437,1
205229_212840,0
205229_258111,0
205229_130747,0
205216_38168,1
205216_75833,1
205216_12957,1
205216_112408,0
205216_19696,0
205216_152274,0
205221_165847,1
205221_112323,1
205221_190001,1
205221_231566,0
205221_118922,0
205221_131456,0
205208_215927,1
205208_203206,1
205208_289330,1
205208_82095,0
205208_238868,0
205208_105580,0
205220_204462,1
205220_199777,1
205220_75564,1
205220_115212,0
205220_63542,0
205220_58308,0
205186_159757,1
205186_205427,1
205186_101871,1
205186_174313,0
205186_54117,0
205186_240854,0
205237_82003,1
205237_121263,1
205237_131863,1
205237_165973,0
205237_138428,0
205237_203198,0
205219_41749,1
205219_89072,1
205219_217249,1
205219_5621,0
205219_102754,0
205219_80998,0
205212_156566,1
205212_270076,1
205212_262534,1
205212_245486,0
205212_32392,0
205212_30947,0
205225_265077,1
205225_59838,1
205225_14485,1
205225_142178,0
205225_237211,0
205225_227362,0
205238_251772,1
205238_66578,1
205238_228077,1
205238_187560,0
205238_64402,0
205238_265480,0
205231_82912,1
205231_289823,1
205231_115303,1
205231_83360,0
205231_128541,0
205231_207447,0
205239_256903,1
205239_13177,1
205239_73557,1
205239_87727,0
205239_210150,0
205239_15405,0
205245_206807,1
205245_289678,1
205245_109399,1
205245_45215,0
205245_15139,0
205245_216613,0
205235_108780,1
205235_173257,1
205235_139002,1
205235_188352,0
205235_266065,0
205235_213796,0
205246_237713,1
205246_232467,1
205246_218813,1
205246_254238,0
205246_129301,0
205246_120246,0
205236_240753,1
205236_193475,1
205236_258891,1
205236_83936,0
205236_159457,0
205236_75759,0
205247_201673,1
205247_244088,1
205247_102452,1
205247_169732,0
205247_6991,0
205247_192819,0
205252_295907,1
205252_21657,1
205252_136736,1
205252_54947,0
205252_46242,0
205252_231712,0
205249_56544,1
205249_249915,1
205249_20124,1
205249_102495,0
205249_233111,0
205249_254494,0
205243_175571,1
205243_262025,1
205243_226542,1
205243_244630,0
205243_124945,0
205243_261437,0
205248_116312,1
205248_222956,1
205248_145554,1
205248_236455,0
205248_61827,0
205248_194466,0
205241_240213,1
205241_79099,1
205241_193272,1
205241_146446,0
205241_125210,0
205241_162126,0
205244_40651,1
205244_17792,1
205244_28776,1
205244_180229,0
205244_143350,0
205244_138604,0
205255_21593,1
205255_254625,1
205255_52956,1
205255_138621,0
205255_103835,0
205255_268227,0
205260_251792,1
205260_219084,1
205260_192375,1
205260_71131,0
205260_148053,0
205260_148670,0
205269_220811,1
205269_30816,1
205269_51839,1
205269_249980,0
205269_11209,0
205269_209370,0
205280_152363,1
205280_17381,1
205280_15405,1
205280_44577,0
205280_160057,0
205280_207401,0
205240_65587,1
205240_140216,1
205240_274990,1
205240_15876,0
205240_132694,0
205240_121386,0
205272_33914,1
205272_212856,1
205272_20895,1
205272_157936,0
205272_230677,0
205272_33088,0
205250_145494,1
205250_116596,1
205250_61826,1
205250_262438,0
205250_145062,0
205250_88231,0
205242_277785,1
205242_144625,1
205242_190154,1
205242_138243,0
205242_165376,0
205242_15821,0
205271_108120,1
205271_212297,1
205271_7136,1
205271_83417,0
205271_44677,0
205271_189348,0
205277_100384,1
205277_40678,1
205277_262538,1
205277_263958,0
205277_162013,0
205277_217252,0
205290_86858,1
205290_251318,1
205290_261423,1
205290_252656,0
205290_171850,0
205290_171330,0
205261_267297,1
205261_186399,1
205261_206604,1
205261_234652,0
205261_211276,0
205261_270522,0
205291_127691,1
205291_288689,1
205291_24878,1
205291_271560,0
205291_14104,0
205291_234432,0
205295_252791,1
205295_213257,1
205295_249749,1
205295_221944,0
205295_10335,0
205295_56154,0
205283_101201,1
205283_43889,1
205283_208135,1
205283_131065,0
205283_24822,0
205283_250091,0
205305_13056,1
205305_16429,1
205305_200378,1
205305_32141,0
205305_113895,0
205305_123050,0
205284_206031,1
205284_181901,1
205284_44355,1
205284_204836,0
205284_112965,0
205284_270899,0
205293_132089,1
205293_127691,1
205293_116639,1
205293_132164,0
205293_137768,0
205293_132832,0
205311_60681,1
205311_79708,1
205311_12003,1
205311_137615,0
205311_134458,0
205311_26097,0
205298_81244,1
205298_283670,1
205298_25248,1
205298_192610,0
205298_150651,0
205298_606,0
205319_111410,1
205319_244809,1
205319_148821,1
205319_70788,0
205319_62652,0
205319_94057,0
205326_107923,1
205326_75823,1
205326_143734,1
205326_290824,0
205326_136200,0
205326_100174,0
205299_264668,1
205299_4695,1
205299_222880,1
205299_252285,0
205299_1048,0
205299_287941,0
205303_188811,1
205303_203707,1
205303_276908,1
205303_185112,0
205303_125738,0
205303_246593,0
205304_292278,1
205304_185514,1
205304_225510,1
205304_143576,0
205304_217865,0
205304_113233,0
205309_41371,1
205309_100178,1
205309_211708,1
205309_388,0
205309_287748,0
205309_210030,0
205328_284909,1
205328_131989,1
205328_165042,1
205328_260261,0
205328_265508,0
205328_271088,0
205336_125706,1
205336_217877,1
205336_133302,1
205336_261450,0
205336_65110,0
205336_81750,0
205325_203340,1
205325_568,1
205325_170526,1
205325_244134,0
205325_157852,0
205325_58037,0
205320_116125,1
205320_20267,1
205320_93560,1
205320_267408,0
205320_214122,0
205320_141884,0
205310_159603,1
205310_120563,1
205310_241845,1
205310_194393,0
205310_96143,0
205310_97306,0
205344_123579,1
205344_206044,1
205344_87090,1
205344_51034,0
205344_230487,0
205344_71685,0
205335_190154,1
205335_12347,1
205335_222892,1
205335_173920,0
205335_235999,0
205335_24426,0
205349_36512,1
205349_238389,1
205349_210627,1
205349_31507,0
205349_226210,0
205349_127876,0
205355_73299,1
205355_267088,1
205355_71369,1
205355_226318,0
205355_85596,0
205355_132099,0
205332_190000,1
205332_281372,1
205332_285878,1
205332_2924,0
205332_91414,0
205332_232357,0
205302_92516,1
205302_120603,1
205302_285365,1
205302_253373,0
205302_252399,0
205302_169945,0
205327_101143,1
205327_47141,1
205327_181291,1
205327_78961,0
205327_11373,0
205327_52706,0
205333_189823,1
205333_260040,1
205333_120552,1
205333_286464,0
205333_92449,0
205333_45355,0
205341_153968,1
205341_183842,1
205341_61874,1
205341_96757,0
205341_25406,0
205341_72904,0
205340_232937,1
205340_246027,1
205340_250931,1
205340_171830,0
205340_263727,0
205340_111346,0
205362_270814,1
205362_236777,1
205362_154727,1
205362_23137,0
205362_51399,0
205362_81685,0
205381_88453,1
205381_150748,1
205381_200432,1
205381_111521,0
205381_252700,0
205381_170260,0
205369_203268,1
205369_23039,1
205369_238638,1
205369_140334,0
205369_175342,0
205369_267824,0
205365_139335,1
205365_143033,1
205365_275881,1
205365_98643,0
205365_277736,0
205365_47901,0
205393_33758,1
205393_292639,1
205393_173627,1
205393_155158,0
205393_161719,0
205393_274209,0
205379_112227,1
205379_126293,1
205379_129114,1
205379_127917,0
205379_257145,0
205379_53295,0
205376_68373,1
205376_11585,1
205376_102449,1
205376_130335,0
205376_182823,0
205376_64133,0
205371_237622,1
205371_106482,1
205371_285710,1
205371_104350,0
205371_285862,0
205371_147585,0
205378_253265,1
205378_30905,1
205378_230976,1
205378_1618,0
205378_275379,0
205378_227657,0
205377_15807,1
205377_66003,1
205377_97763,1
205377_119098,0
205377_263543,0
205377_262649,0
205395_271629,1
205395_254092,1
205395_78434,1
205395_132076,0
205395_115324,0
205395_153238,0
205412_153065,1
205412_49270,1
205412_274352,1
205412_221862,0
205412_54093,0
205412_114656,0
205361_248189,1
205361_216110,1
205361_72068,1
205361_168585,0
205361_89693,0
205361_181316,0
205394_190423,1
205394_231652,1
205394_158503,1
205394_116674,0
205394_88221,0
205394_74023,0
205384_240580,1
205384_224508,1
205384_228892,1
205384_218803,0
205384_187162,0
205384_61778,0
205403_20747,1
205403_96663,1
205403_22340,1
205403_130849,0
205403_139662,0
205403_237857,0
205390_53459,1
205390_179152,1
205390_140692,1
205390_49020,0
205390_92035,0
205390_191565,0
205405_271252,1
205405_251785,1
205405_151534,1
205405_270910,0
205405_230677,0
205405_101745,0
205420_252600,1
205420_109899,1
205420_260711,1
205420_230811,0
205420_182181,0
205420_75469,0
205396_248166,1
205396_94509,1
205396_51435,1
205396_141423,0
205396_261344,0
205396_55613,0
205399_50228,1
205399_152736,1
205399_54571,1
205399_74162,0
205399_194545,0
205399_43886,0
205409_5762,1
205409_235716,1
205409_292863,1
205409_210194,0
205409_175602,0
205409_269463,0
205419_47433,1
205419_184217,1
205419_268160,1
205419_132799,0
205419_288536,0
205419_109899,0
205386_43950,1
205386_207890,1
205386_268974,1
205386_40651,0
205386_244608,0
205386_149717,0
205392_137108,1
205392_76162,1
205392_5649,1
205392_232410,0
205392_170317,0
205392_215158,0
205438_28142,1
205438_54339,1
205438_128541,1
205438_83669,0
205438_8217,0
205438_17022,0
205430_201216,1
205430_130673,1
205430_148541,1
205430_126366,0
205430_73129,0
205430_77178,0
205444_205438,1
205444_264575,1
205444_202385,1
205444_184977,0
205444_10062,0
205444_201709,0
205400_238206,1
205400_213280,1
205400_236878,1
205400_47591,0
205400_129397,0
205400_175429,0
205440_42326,1
205440_253858,1
205440_274830,1
205440_230239,0
205440_102349,0
205440_4663,0
205441_12821,1
205441_105030,1
205441_121897,1
205441_275881,0
205441_247218,0
205441_83900,0
205415_23138,1
205415_99100,1
205415_287523,1
205415_169917,0
205415_114634,0
205415_271802,0
205435_266155,1
205435_271453,1
205435_198197,1
205435_224539,0
205435_8595,0
205435_161734,0
205425_228077,1
205425_43457,1
205425_149391,1
205425_154323,0
205425_110426,0
205425_282757,0
205408_36836,1
205408_45027,1
205408_228746,1
205408_204840,0
205408_287567,0
205408_25544,0
205452_294674,1
205452_45631,1
205452_294452,1
205452_155158,0
205452_130097,0
205452_100831,0
205455_130388,1
205455_201611,1
205455_63023,1
205455_115145,0
205455_21274,0
205455_139152,0
205446_63375,1
205446_277747,1
205446_203422,1
205446_149317,0
205446_167731,0
205446_18191,0
205434_198054,1
205434_151831,1
205434_210286,1
205434_227594,0
205434_103661,0
205434_7845,0
205436_165847,1
205436_263438,1
205436_198105,1
205436_54154,0
205436_17927,0
205436_213019,0
205460_126448,1
205460_265106,1
205460_43564,1
205460_215788,0
205460_37686,0
205460_29941,0
205428_209776,1
205428_256189,1
205428_231004,1
205428_182465,0
205428_291616,0
205428_182281,0
205463_246593,1
205463_107922,1
205463_85443,1
205463_219002,0
205463_282478,0
205463_234884,0
205469_181292,1
205469_290192,1
205469_116166,1
205469_231030,0
205469_236939,0
205469_27573,0
205432_20342,1
205432_200974,1
205432_295464,1
205432_66286,0
205432_292483,0
205432_266148,0
205466_22451,1
205466_194547,1
205466_6088,1
205466_200314,0
205466_236709,0
205466_219450,0
205450_196345,1
205450_278744,1
205450_62372,1
205450_8244,0
205450_92449,0
205450_43031,0
205459_13735,1
205459_67487,1
205459_82902,1
205459_9240,0
205459_6195,0
205459_30893,0
205464_136920,1
205464_242960,1
205464_107959,1
205464_245412,0
205464_25110,0
205464_268974,0
205476_151595,1
205476_278582,1
205476_285578,1
205476_261695,0
205476_125168,0
205476_150250,0
205445_176639,1
205445_160440,1
205445_205419,1
205445_151926,0
205445_167017,0
205445_86973,0
205480_156832,1
205480_80165,1
205480_128914,1
205480_230065,0
205480_265909,0
205480_47008,0
205485_255307,1
205485_10033,1
205485_246794,1
205485_51234,0
205485_132105,0
205485_271111,0
205506_56954,1
205506_13495,1
205506_289948,1
205506_35018,0
205506_117728,0
205506_186266,0
205431_240972,1
205431_165800,1
205431_108161,1
205431_42375,0
205431_46889,0
205431_127969,0
205456_21607,1
205456_281557,1
205456_149602,1
205456_182521,0
205456_92480,0
205456_32111,0
205488_41814,1
205488_5755,1
205488_159118,1
205488_175398,0
205488_96757,0
205488_48124,0
205483_268365,1
205483_123878,1
205483_115145,1
205483_120151,0
205483_225947,0
205483_168672,0
205493_162334,1
205493_237211,1
205493_117963,1
205493_222463,0
205493_10453,0
205493_274829,0
205491_57788,1
205491_10453,1
205491_270526,1
205491_124951,0
205491_236909,0
205491_12411,0
205498_63375,1
205498_295659,1
205498_173500,1
205498_61385,0
205498_250273,0
205498_166645,0
205502_70372,1
205502_163930,1
205502_245940,1
205502_82610,0
205502_139784,0
205502_161738,0
205510_182883,1
205510_21415,1
205510_134872,1
205510_78298,0
205510_38663,0
205510_144038,0
205527_172745,1
205527_205676,1
205527_293706,1
205527_46756,0
205527_133674,0
205527_123997,0
205516_236695,1
205516_6463,1
205516_104855,1
205516_225719,0
205516_62484,0
205516_98851,0
205504_167972,1
205504_42050,1
205504_164737,1
205504_159624,0
205504_248758,0
205504_199667,0
205513_170755,1
205513_120020,1
205513_24894,1
205513_145215,0
205513_137615,0
205513_244850,0
205525_225964,1
205525_262257,1
205525_65856,1
205525_179540,0
205525_134456,0
205525_17785,0
205535_225510,1
205535_53887,1
205535_294577,1
205535_144016,0
205535_151212,0
205535_140955,0
205477_294474,1
205477_120178,1
205477_32824,1
205477_164423,0
205477_109899,0
205477_6116,0
205520_171850,1
205520_8244,1
205520_277753,1
205520_100898,0
205520_229237,0
205520_49477,0
205548_7845,1
205548_271794,1
205548_224515,1
205548_110985,0
205548_191565,0
205548_200166,0
205487_212026,1
205487_134433,1
205487_77246,1
205487_162300,0
205487_112287,0
205487_15873,0
205505_263363,1
205505_81283,1
205505_110228,1
205505_294146,0
205505_163471,0
205505_62865,0
205522_94706,1
205522_166417,1
205522_295221,1
205522_118166,0
205522_229894,0
205522_53925,0
205549_183763,1
205549_32988,1
205549_282168,1
205549_121932,0
205549_6629,0
205549_288468,0
205558_31958,1
205558_194353,1
205558_141359,1
205558_128980,0
205558_157149,0
205558_110556,0
205540_286485,1
205540_117759,1
205540_127473,1
205540_39268,0
205540_210733,0
205540_217619,0
205533_99165,1
205533_202178,1
205533_266705,1
205533_113798,0
205533_253143,0
205533_125533,0
205524_173538,1
205524_271488,1
205524_265783,1
205524_91338,0
205524_5207,0
205524_130543,0
205566_50496,1
205566_114855,1
205566_206241,1
205566_60171,0
205566_118725,0
205566_290416,0
205561_276272,1
205561_172945,1
205561_242156,1
205561_6781,0
205561_139809,0
205561_238892,0
205541_227212,1
205541_244404,1
205541_266908,1
205541_148738,0
205541_200797,0
205541_156705,0
205568_185815,1
205568_113826,1
205568_137128,1
205568_42334,0
205568_144752,0
205568_232268,0
205564_126118,1
205564_237685,1
205564_20747,1
205564_229162,0
205564_208113,0
205564_70883,0
205567_110753,1
205567_217480,1
205567_286426,1
205567_86266,0
205567_36641,0
205567_103521,0
205569_221835,1
205569_274604,1
205569_208162,1
205569_289553,0
205569_169490,0
205569_145554,0
205578_292073,1
205578_49793,1
205578_283715,1
205578_187847,0
205578_175402,0
205578_40556,0
205551_245005,1
205551_287953,1
205551_222395,1
205551_128747,0
205551_158665,0
205551_77215,0
205562_57183,1
205562_176951,1
205562_95652,1
205562_213986,0
205562_289507,0
205562_165523,0
205580_238869,1
205580_79141,1
205580_22156,1
205580_44210,0
205580_285465,0
205580_70885,0
205575_243858,1
205575_282423,1
205575_166258,1
205575_2404,0
205575_22991,0
205575_27420,0
205579_185571,1
205579_40198,1
205579_108780,1
205579_55412,0
205579_60913,0
205579_42395,0
205582_200024,1
205582_21657,1
205582_247946,1
205582_261130,0
205582_278113,0
205582_203206,0
205571_199310,1
205571_78961,1
205571_119772,1
205571_150618,0
205571_51374,0
205571_258492,0
205556_147382,1
205556_96327,1
205556_159342,1
205556_152941,0
205556_52442,0
205556_257199,0
205594_218529,1
205594_204462,1
205594_143094,1
205594_178133,0
205594_170480,0
205594_220317,0
205604_193430,1
205604_163722,1
205604_169293,1
205604_273779,0
205604_105893,0
205604_126584,0
205574_141055,1
205574_45395,1
205574_51566,1
205574_128887,0
205574_234449,0
205574_67556,0
205592_191051,1
205592_166081,1
205592_43457,1
205592_24792,0
205592_26132,0
205592_55931,0
205596_43575,1
205596_182596,1
205596_17070,1
205596_236653,0
205596_83842,0
205596_247336,0
205588_103341,1
205588_6604,1
205588_128541,1
205588_30437,0
205588_83093,0
205588_272881,0
205600_172798,1
205600_194721,1
205600_293022,1
205600_248267,0
205600_93327,0
205600_17882,0
205587_189679,1
205587_2267,1
205587_252421,1
205587_130332,0
205587_53801,0
205587_23182,0
205599_67669,1
205599_247951,1
205599_87809,1
205599_277645,0
205599_55248,0
205599_236493,0
205635_218868,1
205635_280978,1
205635_216902,1
205635_144357,0
205635_207066,0
205635_207401,0
205608_232322,1
205608_63674,1
205608_221618,1
205608_12476,0
205608_164778,0
205608_272332,0
205625_12922,1
205625_2141,1
205625_221503,1
205625_132656,0
205625_52613,0
205625_87423,0
205614_116779,1
205614_104371,1
205614_121054,1
205614_100174,0
205614_21858,0
205614_239131,0
205645_284908,1
205645_185584,1
205645_73557,1
205645_113233,0
205645_21317,0
205645_39252,0
205643_34084,1
205643_119553,1
205643_148821,1
205643_38235,0
205643_4651,0
205643_72035,0
205601_216751,1
205601_10628,1
205601_109937,1
205601_31296,0
205601_129844,0
205601_42048,0
205633_238298,1
205633_289111,1
205633_109069,1
205633_269483,0
205633_185418,0
205633_281904,0
205606_214587,1
205606_52454,1
205606_53085,1
205606_270142,0
205606_287257,0
205606_294027,0
205636_81715,1
205636_101057,1
205636_238616,1
205636_123328,0
205636_280825,0
205636_158637,0
205620_209370,1
205620_123813,1
205620_216891,1
205620_73557,0
205620_79309,0
205620_259598,0
205644_119355,1
205644_255926,1
205644_146641,1
205644_31303,0
205644_196307,0
205644_229248,0
205611_197939,1
205611_97335,1
205611_30461,1
205611_240074,0
205611_13641,0
205611_229242,0
205630_295130,1
205630_41700,1
205630_126097,1
205630_130747,0
205630_200914,0
205630_231030,0
205657_214061,1
205657_294256,1
205657_67605,1
205657_280639,0
205657_8605,0
205657_268839,0
205680_206044,1
205680_76408,1
205680_198318,1
205680_177219,0
205680_252312,0
205680_44287,0
205616_80972,1
205616_150772,1
205616_160151,1
205616_122532,0
205616_244729,0
205616_289823,0
205646_132368,1
205646_141376,1
205646_156097,1
205646_107724,0
205646_176879,0
205646_272569,0
205660_144927,1
205660_77094,1
205660_121881,1
205660_202784,0
205660_45838,0
205660_134932,0
205673_215746,1
205673_78684,1
205673_186919,1
205673_167340,0
205673_268348,0
205673_256132,0
205682_86732,1
205682_255196,1
205682_102495,1
205682_194594,0
205682_202648,0
205682_67942,0
205654_284401,1
205654_222979,1
205654_39841,1
205654_72334,0
205654_62874,0
205654_80100,0
205671_8217,1
205671_144040,1
205671_86340,1
205671_244556,0
205671_205908,0
205671_148453,0
205615_116092,1
205615_154382,1
205615_130975,1
205615_118738,0
205615_55513,0
205615_42268,0
205647_61949,1
205647_221248,1
205647_107724,1
205647_274543,0
205647_45078,0
205647_199031,0
205691_82813,1
205691_28015,1
205691_265394,1
205691_136671,0
205691_111189,0
205691_107615,0
205678_188641,1
205678_109228,1
205678_234614,1
205678_99448,0
205678_46056,0
205678_254770,0
205685_171850,1
205685_242808,1
205685_105813,1
205685_295795,0
205685_138620,0
205685_262150,0
205677_39366,1
205677_95503,1
205677_249683,1
205677_52617,0
205677_18863,0
205677_75462,0
205695_21911,1
205695_94531,1
205695_206359,1
205695_266141,0
205695_51234,0
205695_198277,0
205676_283018,1
205676_72239,1
205676_152716,1
205676_28561,0
205676_204267,0
205676_42276,0
205687_80075,1
205687_79419,1
205687_160239,1
205687_101082,0
205687_36027,0
205687_202958,0
205655_249959,1
205655_210679,1
205655_238892,1
205655_92770,0
205655_249735,0
205655_26808,0
205696_265011,1
205696_123878,1
205696_42557,1
205696_276596,0
205696_86119,0
205696_184941,0
205681_243378,1
205681_108161,1
205681_210352,1
205681_249511,0
205681_128236,0
205681_201491,0
205717_108463,1
205717_110918,1
205717_18152,1
205717_101214,0
205717_133065,0
205717_255065,0
205712_136867,1
205712_84342,1
205712_239810,1
205712_223395,0
205712_77246,0
205712_164130,0
205693_89595,1
205693_50348,1
205693_61822,1
205693_236976,0
205693_252291,0
205693_123299,0
205694_85435,1
205694_158912,1
205694_249815,1
205694_59985,0
205694_270469,0
205694_14266,0
205708_97039,1
205708_236365,1
205708_90929,1
205708_26132,0
205708_204146,0
205708_248581,0
205701_11897,1
205701_26097,1
205701_193403,1
205701_193941,0
205701_201302,0
205701_235250,0
205713_15715,1
205713_150772,1
205713_227165,1
205713_25235,0
205713_76477,0
205713_190380,0
205698_145945,1
205698_80381,1
205698_224105,1
205698_236979,0
205698_184518,0
205698_34059,0
205706_71375,1
205706_233657,1
205706_150375,1
205706_177489,0
205706_202650,0
205706_199099,0
205724_96509,1
205724_221601,1
205724_267297,1
205724_91750,0
205724_128795,0
205724_233322,0
205721_28513,1
205721_147237,1
205721_118642,1
205721_249029,0
205721_196750,0
205721_215438,0
205723_108501,1
205723_37899,1
205723_130441,1
205723_199782,0
205723_153491,0
205723_192093,0
205720_179215,1
205720_257950,1
205720_215660,1
205720_150186,0
205720_103269,0
205720_114296,0
205690_213495,1
205690_234891,1
205690_151866,1
205690_176125,0
205690_59544,0
205690_180059,0
205739_8858,1
205739_204125,1
205739_248475,1
205739_75391,0
205739_195166,0
205739_267161,0
205731_205006,1
205731_222789,1
205731_158665,1
205731_221307,0
205731_92754,0
205731_84780,0
205725_200907,1
205725_263137,1
205725_174498,1
205725_40651,0
205725_174892,0
205725_191161,0
205728_141964,1
205728_255065,1
205728_6118,1
205728_72568,0
205728_213645,0
205728_30026,0
205745_36761,1
205745_157643,1
205745_140087,1
205745_92599,0
205745_105024,0
205745_47475,0
205733_179349,1
205733_268469,1
205733_268953,1
205733_203796,0
205733_56437,0
205733_142870,0
205738_229589,1
205738_37787,1
205738_172530,1
205738_17184,0
205738_54170,0
205738_267870,0
205732_170370,1
205732_50889,1
205732_94652,1
205732_63628,0
205732_61826,0
205732_277867,0
205747_43929,1
205747_125944,1
205747_295701,1
205747_108560,0
205747_19615,0
205747_36544,0
205746_84995,1
205746_110067,1
205746_255782,1
205746_33537,0
205746_257902,0
205746_203134,0
205697_92064,1
205697_73043,1
205697_69464,1
205697_135987,0
205697_44315,0
205697_252089,0
205730_259552,1
205730_184917,1
205730_31440,1
205730_60996,0
205730_123232,0
205730_100342,0
205750_253344,1
205750_31836,1
205750_239644,1
205750_243183,0
205750_17785,0
205750_235898,0
205768_261029,1
205768_71455,1
205768_68409,1
205768_38990,0
205768_159496,0
205768_180875,0
205726_191175,1
205726_126366,1
205726_22728,1
205726_251908,0
205726_68327,0
205726_69954,0
205764_292490,1
205764_17790,1
205764_208885,1
205764_139441,0
205764_252711,0
205764_44118,0
205774_187348,1
205774_227689,1
205774_20999,1
205774_234661,0
205774_261613,0
205774_17776,0
205769_138112,1
205769_29371,1
205769_223542,1
205769_126992,0
205769_135825,0
205769_109544,0
205765_31440,1
205765_104050,1
205765_89416,1
205765_218525,0
205765_173007,0
205765_233592,0
205757_204272,1
205757_276334,1
205757_163853,1
205757_86353,0
205757_142205,0
205757_199137,0
205761_152587,1
205761_267997,1
205761_131633,1
205761_107959,0
205761_153410,0
205761_257116,0
205763_176879,1
205763_160197,1
205763_93020,1
205763_216756,0
205763_73706,0
205763_91832,0
205778_239143,1
205778_22870,1
205778_35591,1
205778_286045,0
205778_199694,0
205778_123940,0
205767_73557,1
205767_288575,1
205767_45302,1
205767_200907,0
205767_295703,0
205767_53935,0
205801_104342,1
205801_271794,1
205801_194512,1
205801_71004,0
205801_71402,0
205801_106094,0
205790_15189,1
205790_185349,1
205790_119755,1
205790_34084,0
205790_105788,0
205790_146192,0
205759_24632,1
205759_99448,1
205759_290056,1
205759_257120,0
205759_207209,0
205759_74995,0
205812_84521,1
205812_169566,1
205812_172099,1
205812_94274,0
205812_79784,0
205812_246970,0
205772_152491,1
205772_87556,1
205772_157702,1
205772_20101,0
205772_293717,0
205772_268974,0
205810_37517,1
205810_103268,1
205810_240074,1
205810_247441,0
205810_77301,0
205810_66911,0
205825_23285,1
205825_118799,1
205825_230717,1
205825_949,0
205825_84907,0
205825_128192,0
205755_96723,1
205755_169846,1
205755_16544,1
205755_20895,0
205755_262471,0
205755_244528,0
205791_226439,1
205791_80050,1
205791_52022,1
205791_98544,0
205791_260381,0
205791_17645,0
205808_91591,1
205808_32754,1
205808_285488,1
205808_163853,0
205808_158835,0
205808_291238,0
205827_114465,1
205827_281141,1
205827_86103,1
205827_211931,0
205827_81589,0
205827_260869,0
205815_242586,1
205815_264901,1
205815_88448,1
205815_202922,0
205815_132290,0
205815_39969,0
205796_151331,1
205796_265278,1
205796_34583,1
205796_45872,0
205796_268761,0
205796_33195,0
205826_288807,1
205826_250760,1
205826_8669,1
205826_124935,0
205826_119064,0
205826_106428,0
205817_244697,1
205817_215196,1
205817_226681,1
205817_106176,0
205817_26734,0
205817_176083,0
205802_152151,1
205802_133381,1
205802_155596,1
205802_54636,0
205802_38282,0
205802_57772,0
205806_294753,1
205806_103097,1
205806_108855,1
205806_13796,0
205806_150110,0
205806_240545,0
205797_263787,1
205797_20992,1
205797_131669,1
205797_154135,0
205797_221371,0
205797_172745,0
205793_14994,1
205793_288404,1
205793_1407,1
205793_231206,0
205793_53459,0
205793_89647,0
205819_207450,1
205819_240094,1
205819_171850,1
205819_57881,0
205819_153934,0
205819_104812,0
205846_190154,1
205846_40847,1
205846_184277,1
205846_239284,0
205846_291128,0
205846_238121,0
205847_203088,1
205847_231687,1
205847_285401,1
205847_229500,0
205847_217398,0
205847_206655,0
205860_167616,1
205860_53964,1
205860_46756,1
205860_33628,0
205860_65494,0
205860_12766,0
205799_189755,1
205799_287057,1
205799_175560,1
205799_217435,0
205799_44557,0
205799_176586,0
205857_39477,1
205857_6522,1
205857_113783,1
205857_277867,0
205857_116646,0
205857_103870,0
205845_141142,1
205845_99629,1
205845_133449,1
205845_144795,0
205845_38556,0
205845_111755,0
205833_288806,1
205833_278923,1
205833_247086,1
205833_287625,0
205833_21454,0
205833_195560,0
205874_267359,1
205874_184634,1
205874_228077,1
205874_135745,0
205874_125944,0
205874_60206,0
205834_71524,1
205834_92075,1
205834_44874,1
205834_294134,0
205834_153936,0
205834_118642,0
205858_46063,1
205858_158358,1
205858_83187,1
205858_12279,0
205858_27622,0
205858_226489,0
205848_252250,1
205848_201157,1
205848_182452,1
205848_243774,0
205848_2102,0
205848_236750,0
205828_172420,1
205828_86194,1
205828_34428,1
205828_295221,0
205828_249717,0
205828_154740,0
205864_120278,1
205864_261800,1
205864_82537,1
205864_200093,0
205864_59524,0
205864_17052,0
205852_32249,1
205852_67942,1
205852_295623,1
205852_156705,0
205852_135278,0
205852_91989,0
205863_127402,1
205863_20208,1
205863_109024,1
205863_113710,0
205863_274290,0
205863_287583,0
205830_250798,1
205830_116166,1
205830_248548,1
205830_78345,0
205830_8542,0
205830_137608,0
205904_63834,1
205904_264668,1
205904_271623,1
205904_150945,0
205904_165847,0
205904_20883,0
205918_151690,1
205918_207449,1
205918_59211,1
205918_21741,0
205918_73043,0
205918_234626,0
205888_249008,1
205888_96407,1
205888_213741,1
205888_187355,0
205888_170150,0
205888_185407,0
205891_236939,1
205891_2129,1
205891_226590,1
205891_22239,0
205891_60285,0
205891_194839,0
205890_43392,1
205890_272344,1
205890_122062,1
205890_159255,0
205890_293533,0
205890_57280,0
205916_134951,1
205916_8691,1
205916_20460,1
205916_71685,0
205916_106714,0
